"","sexthal","agethalach","ageca","cpexang","cplabel","thalachexang","thalachlabel","thalach0","exangthal","exang0","oldpeaklabel","oldpeak0","slopethalach","slopeoldpeak","ca0","thallabel","thal0","labelca","label0","lp__"
"1",0.280439277039304,-0.0509533873119839,0.227512847246662,0.703413282750002,0.518151694422342,-0.0342558976742522,-0.0287072253474197,5.39814285279544,0.225112699372089,1.81010124846934,0.606897743939421,-2.35831960767243,-0.0920414951203697,1.14277066070177,-2.00077408550522,0.4153470996739,1.27011155667229,1.02102232679738,-1.21585302951905,178276.440283491
"2",0.319338474766572,-0.0478598783096346,0.222861425378626,0.69650289816056,0.602215392122186,-0.0307153438281231,-0.0299514660997289,5.39218420087499,0.174039537530929,1.58046229663337,0.590799597364539,-2.36872353655029,-0.0917541402817938,1.12400184941496,-2.06215389318471,0.417665807182628,1.30312899953792,1.18731579457936,-1.23350036796625,178277.043012041
"3",0.345916081258966,-0.0506508557628841,0.447536809137799,0.820944202552509,0.82390591424048,-0.0267069555259857,-0.0378251516526513,5.38958464834107,0.318205141055303,0.629471309183516,1.00983144932011,-2.1258727052968,-0.0771556974571864,1.04127133081298,-3.23771936300804,0.2082934626226,1.211192671991,1.09693694568849,-0.271416932507264,178273.062622422
"4",0.33560333376654,-0.0531142314918282,0.448773457946587,0.799421594953818,0.766032693954558,-0.0276415405220425,-0.0363984162125189,5.39265569389667,0.299365374648343,0.549359208855101,0.884902112888091,-2.1888937822814,-0.0754660870677697,1.06206399214014,-3.1318196987692,0.14602287471363,1.24566303627895,1.05691281271837,0.260356269794229,178273.534015388
"5",0.297928578077631,-0.0519486416660898,0.458150281370058,0.795149056532125,0.836547959738379,-0.0260453541035376,-0.0343955587128762,5.39074410133276,0.255585763965865,0.590860445373792,0.796920515279859,-2.1182179547567,-0.0832615716701534,1.07049628671049,-3.21570798479054,0.129496858442674,1.27744034136894,1.06465627195566,-0.16535268107566,178273.581935002
"6",0.269054698030308,-0.0530694123705876,0.455974632724474,0.776810940768497,0.982155375995675,-0.0230684028074381,-0.0397030093926751,5.40522557964008,0.229176822640843,0.112387972798076,0.810430603132718,-2.14198189716542,-0.0827856962069481,1.02821661939975,-3.26401271785576,0.20146589713732,1.29438808772834,1.18380719967609,-0.243144459932202,178275.651259649
"7",0.422584440886122,-0.0524218294463923,0.243627614555826,1.03287749965137,0.355427799265328,-0.0355630297366666,-0.0232607402613802,5.41232156919243,0.21749575688478,0.901091645164593,0.825213669480679,-2.31783218642457,-0.086757618406026,1.1109619583368,-2.04802456726775,0.5708217877937,1.15470772503375,0.987165763046564,-2.474935894905,178274.687578754
"8",0.237211573820384,-0.054035419998883,0.433610056977521,1.02776602563128,0.846401122989375,-0.027882247703705,-0.0448402306717071,5.42044866570756,0.203538517784785,-0.107786645648957,0.741723970265515,-2.06992186668536,-0.0847998555822925,1.01469432868097,-3.08878539926657,0.327571608563191,1.31245644521624,0.86832791476769,0.444712377054799,178273.312061234
"9",0.395357320671932,-0.0582356204045678,0.253666272131448,0.856322869249005,0.37475136495436,-0.0285877330298483,-0.0237630892327098,5.43419651308509,0.251017548559621,0.611629135427596,0.760206008260108,-2.19421022674041,-0.0883530940995476,1.0712852152972,-2.30039454662479,0.531607866390859,1.18540901265315,1.45164438443583,-2.13807264639771,178276.223725601
"10",0.390685069293836,-0.0573421954618477,0.250958764815407,0.859066969551043,0.387689205556593,-0.0292721359273748,-0.0234054576573878,5.43123963908566,0.250915078890617,0.679746138592028,0.774732633638428,-2.18417822153545,-0.0892276024531746,1.08181286346474,-2.38395255389993,0.534275279738571,1.19049244327186,1.4550669388789,-2.03566398276959,178274.469387526
"11",0.412455123013662,-0.056514729748852,0.481655998092603,1.04034440603878,0.919081727332773,-0.0310033380568502,-0.034523713507692,5.44134665857869,0.264441016806058,0.281975602111386,0.638248820217776,-2.08090308637884,-0.0985546858386194,1.03029930394846,-3.27251382812122,0.225996933665405,1.16403495328183,0.848278154401451,-0.671397567654013,178273.884181336
"12",0.255610457491206,-0.0505446620572247,0.240187223255568,1.01981848649551,0.300883448974571,-0.022828604776071,-0.0296546619981953,5.37147471506149,0.194706498017528,-0.726197202689189,0.854999810462824,-2.41230630920664,-0.0729874133548527,1.16624670968843,-2.18650811761223,0.581773536062322,1.26531442834011,1.28512567485071,-1.38640622128659,178273.662115891
"13",0.303008650996471,-0.0506954602948756,0.239868791848456,0.986845381244656,0.38949823470072,-0.0285109061951482,-0.0322857854105954,5.37655662539314,0.156209696311337,0.217161637249996,0.828061963094187,-2.4234153078134,-0.0749362922167687,1.16058971667544,-2.06173003083244,0.510427662453878,1.28713498259775,1.1000814498428,-0.864069244215469,178278.142021904
"14",0.319211881472269,-0.055182572122858,0.438207822176124,0.818299630407085,0.676864641773418,-0.0245782791405912,-0.0291975044363935,5.45017714989846,0.387167094872222,0.214860859503865,0.528200531806317,-1.9089502805359,-0.106519782283252,0.943076930285088,-3.26376793927023,0.364110258809071,1.16786642003341,1.2436000452873,-1.15826747091788,178271.478461161
"15",0.345339928117199,-0.0552468635258214,0.366231464583783,0.926806797285086,0.522246359446503,-0.0359286743729604,-0.0390508299089669,5.42162201391986,0.239881996331128,1.4073746379682,0.803763133332784,-2.18391223420291,-0.0859074364086603,1.06567445987541,-2.65644288915529,0.403367481446831,1.18815281685539,1.16776288399477,-0.13451792544533,178278.836706438
"16",0.213192416375153,-0.051516310626121,0.311310710010161,0.664013043588058,0.514953025944309,-0.0199924793877049,-0.0236876532539627,5.3966071650909,0.142794135091466,0.0677601917684257,0.773829022652117,-2.05222333759224,-0.0855112386294591,0.999047164216651,-2.62326487435099,0.389465224190297,1.33077676290297,1.15229359090729,-1.76768686273676,178273.303586604
"17",0.326963909438286,-0.0475835547218978,0.332001540037427,0.762493234698894,0.506141309550764,-0.0270310436041736,-0.027750724038682,5.39126160281463,0.177959511879075,0.708282538542454,0.649059388259988,-1.95438340908689,-0.0947758444860444,0.934351404833164,-2.61977126391217,0.374876799342231,1.30931292222287,1.04248027001671,-1.1361065470871,178277.164381373
"18",0.248511123496022,-0.0431074735601469,0.325796407263125,0.792629772141633,0.387107874472877,-0.0296101436351935,-0.0232136814607608,5.3756498089419,0.234872181957536,0.779730119070971,0.955662664905731,-1.89528529230449,-0.0986636207838599,0.918829061484874,-2.66162175194075,0.430494323738922,1.30595070635423,1.18613662636672,-1.83804217384275,178273.355197742
"19",0.409701139102195,-0.0676289517941811,0.257935876747071,1.02338549229712,0.778600023649589,-0.0330048127345915,-0.0434829702883057,5.4593543059281,0.217989717913064,0.39599222582192,0.502795262441533,-2.44041292765461,-0.0755975731670537,1.18738727519126,-2.20684500747515,0.407657721138811,1.16770341235678,1.15238843689117,0.0944074863561796,178272.812307325
"20",0.237728200649698,-0.0440046003834264,0.399768652786531,0.827867042987483,0.451898323975935,-0.0258846034419827,-0.0288377670781232,5.36354944232728,0.258207709992418,0.0617165620575793,0.907396576048477,-2.18605603444075,-0.09071532328717,1.06787923829869,-3.03462666587049,0.455062996768211,1.30102045989273,1.09935986758526,-1.62696968421999,178275.006516378
"21",0.368724454018075,-0.0616605196325739,0.251293855680673,1.05512380438842,0.733885303370867,-0.0307322683449512,-0.0405529269039236,5.45350074032745,0.184027293795909,0.240682826966978,0.56877244574623,-2.21200423103201,-0.0840009810020101,1.09892439157424,-2.18266767046865,0.389968855113848,1.19663645316965,0.958927954260394,-0.0531281643346952,178276.007319799
"22",0.268769153269353,-0.0468547201051777,0.422931888016077,0.907372929661247,0.471251064849891,-0.027870283555163,-0.0268191742137426,5.3847487714689,0.211581926488205,0.281446197774152,0.832345684929997,-2.1896992512364,-0.0873322080424389,1.05403962261478,-3.07642911099597,0.429728231103661,1.26326165951155,1.16109024433195,-1.49489104348561,178279.477608526
